video_id,aesthetic_quality,appearance_style,background_consistency,dynamic_degree,human_action,imaging_quality,motion_smoothness,overall_consistency,scene,subject_consistency,temporal_flickering,temporal_style,vbench_temporal_score,group,vbench_quality_score,vbench_semantic_lite_score,vbench_total_lite_score
g1_video_000,63.202999999999996,20.6056,95.2835,90.3226,0.0,62.639099,97.93690000000001,21.753800000000002,63.104800000000004,97.1794,95.3485,21.753800000000002,60.76091658333332,pyramid-forcing-best10-60s,89.21636032393174,53.67265268540535,82.10761879622646
g1_video_001,58.7036,21.6988,96.3198,80.64519999999999,0.0,73.011628,99.16890000000001,21.4607,0.0,98.7027,97.6596,21.4607,55.73596899999999,pyramid-forcing-best10-60s,89.87945690472989,38.768569806862146,79.65727948515635
g1_video_002,68.3349,21.7852,95.7535,90.3226,0.0,70.067416,99.2937,27.273999999999997,0.0,98.3958,98.6836,27.273999999999997,58.09872633333333,pyramid-forcing-best10-60s,92.42317926925972,45.217528360606366,82.98204908752905
g1_video_003,60.823899999999995,19.994999999999997,95.8239,96.7742,0.0,68.542068,98.8755,18.6171,43.75,97.4593,97.744,18.6171,59.75183899999999,pyramid-forcing-best10-60s,90.99917230884724,45.08858457500935,81.81705476207966
g1_video_004,74.665,21.307499999999997,98.8505,0.0,0.0,73.6327,99.2705,25.1767,0.0,98.8018,99.0556,25.1767,51.328083333333325,pyramid-forcing-best10-60s,87.30962165236248,42.57710385889585,78.36311809366916
g1_video_005,69.07759999999999,32.6783,97.0024,64.5161,3.2258,78.151105,98.8745,24.6252,73.3871,98.5337,97.8111,24.6252,63.542342083333324,pyramid-forcing-best10-60s,90.25400384713159,65.55721802711034,85.31464668312734
g1_video_006,57.1198,30.0559,98.8185,0.0,61.290299999999995,62.524081,99.4492,31.097599999999996,0.0,99.3604,99.1395,31.097599999999996,55.82940675,pyramid-forcing-best10-60s,84.83348089741143,66.4312468131868,81.15303408056651
g1_video_007,63.6286,21.8449,97.5271,48.3871,100.0,77.311077,99.10560000000001,31.3735,0.0,98.9488,98.5547,31.3735,64.00457308333334,pyramid-forcing-best10-60s,88.78968142862031,69.76442703466597,84.98463054982945
g1_video_008,70.3977,23.1103,98.7997,0.0,100.0,78.043864,99.6095,23.235,99.7984,99.3546,99.543,23.235,67.92725533333333,pyramid-forcing-best10-60s,87.12333402371215,81.71026850872248,86.04072092071422
g1_video_009,70.6668,24.7026,97.4344,12.9032,0.0,75.198693,99.1711,28.4601,0.0,97.8271,98.4281,28.4601,52.77101608333334,pyramid-forcing-best10-60s,86.90354840523658,48.571110639185136,79.23706085202629
