video_id,aesthetic_quality,appearance_style,background_consistency,dynamic_degree,human_action,imaging_quality,motion_smoothness,overall_consistency,scene,subject_consistency,temporal_flickering,temporal_style,vbench_temporal_score,group,vbench_quality_score,vbench_semantic_lite_score,vbench_total_lite_score
g1_video_000,57.4408,20.5041,94.2076,90.3226,0.0,62.806517,98.7247,21.4008,99.39519999999999,96.5518,94.7346,21.4008,63.12412641666666,causal-forcing-60s,88.1536492455405,57.86318133026496,82.0955556624854
g1_video_001,63.735299999999995,21.9129,96.1846,96.7742,0.0,70.30475,98.429,20.293400000000002,0.0,97.04129999999999,94.2751,20.293400000000002,56.603662500000006,causal-forcing-60s,89.7716049858961,37.63627933556254,79.3445398558294
g1_video_002,61.6944,24.1387,95.5976,51.612899999999996,0.0,74.13975,98.8473,18.674,0.0,97.4228,96.6842,18.674,53.123804166666666,causal-forcing-60s,87.15071252804232,37.42087912087912,77.20474584660968
g1_video_003,59.19649999999999,21.199399999999997,95.4152,0.0,0.0,77.211094,98.6575,24.4767,57.2581,98.123,94.367,24.4767,54.19843283333335,causal-forcing-60s,81.82252323651575,55.659929200201354,76.59000442925287
g1_video_004,53.7714,22.0121,94.73859999999999,38.709700000000005,0.0,74.408115,98.3407,19.2011,3.2258,96.4703,96.7834,19.2011,51.40519291666666,causal-forcing-60s,84.36245484042169,37.29033680304406,74.94803123294616
g1_video_005,62.414,30.6788,96.13159999999999,48.3871,0.0,78.523858,98.0074,23.4241,43.1452,98.0079,92.4653,23.4241,57.88411316666667,causal-forcing-60s,85.03576976403431,56.23583125947271,79.275782063122
g1_video_006,52.4362,30.8994,96.4555,45.1613,45.1613,65.308194,98.82509999999999,28.351300000000002,0.0,97.3574,97.7632,28.351300000000002,57.17251616666666,causal-forcing-60s,85.8331174523902,60.18753472527474,80.70400090696711
g1_video_007,55.371700000000004,21.651899999999998,95.6039,83.871,100.0,76.271595,98.6047,24.8359,0.0,96.9237,95.08189999999999,24.8359,64.42101625000001,causal-forcing-60s,87.77774446358387,62.444622257573776,82.71112002238185
g1_video_008,52.152100000000004,26.660600000000002,96.6101,0.0,77.41940000000001,70.588549,99.2056,22.3797,82.8629,97.9341,97.1619,22.3797,62.11288741666666,causal-forcing-60s,82.40285516806611,78.74919866587385,81.67212386762766
g1_video_009,61.5509,24.1663,94.4461,0.0,0.0,75.232783,98.4795,20.890800000000002,0.0,97.0643,93.6714,20.890800000000002,48.86607358333333,causal-forcing-60s,81.40945783295156,39.87631871993081,73.1028300103474
g1_video_010,56.3946,21.3888,93.95559999999999,100.0,0.0,56.622791,98.0702,23.380000000000003,0.0,94.57560000000001,95.6828,23.380000000000003,55.28753258333333,causal-forcing-60s,88.37661150300089,40.65984107249041,78.83325741689879
g1_video_011,48.1905,24.029,94.3983,61.290299999999995,0.0,55.854482,98.9803,18.871299999999998,0.0,96.2144,97.6081,18.871299999999998,51.192331833333334,causal-forcing-60s,85.80364873022168,37.56060165414347,76.15503931500604
g1_video_012,77.5543,37.646499999999996,95.8425,100.0,70.9677,69.699048,96.1474,29.521199999999997,0.0,96.20840000000001,92.8588,29.521199999999997,66.33058733333336,causal-forcing-60s,90.13244062478662,66.63441912087912,85.43283632400512
g1_video_013,63.7665,18.266,92.5934,87.0968,0.0,77.715607,98.2689,14.441,51.209700000000005,97.44749999999999,93.5467,14.441,59.06609224999999,causal-forcing-60s,87.97026130031517,41.0989957092226,78.59600818209665
g1_video_014,54.1038,21.7638,95.5831,100.0,0.0,65.101607,98.6283,21.749299999999998,9.879,97.0668,95.0785,21.749299999999998,56.72529225,causal-forcing-60s,88.85587171994428,41.53445575647088,79.3915885272496
g1_video_015,53.5712,19.5015,94.6151,64.5161,32.2581,69.622691,98.43039999999999,26.5969,3.6290000000000004,97.8316,94.8469,26.5969,56.83469925,causal-forcing-60s,85.77999154716542,50.20298710372331,78.66459065847701
g1_video_016,74.5402,29.9796,95.9167,100.0,25.8065,64.875045,97.4178,22.1237,40.927400000000006,95.91239999999999,94.8618,22.1237,63.707070416666674,causal-forcing-60s,91.13261402648544,59.4286408250713,84.7918193862026
g1_video_017,57.4566,21.4229,93.98490000000001,87.0968,0.0,70.062949,98.58200000000001,21.0495,96.7742,96.9628,95.9131,21.0495,63.36293741666666,causal-forcing-60s,88.34938830179486,58.12281551898559,82.30407374523301
g1_video_018,68.5029,28.3719,94.0359,67.7419,0.0,73.431785,98.3661,15.7605,87.7016,96.8343,94.6595,15.7605,61.76390708333332,causal-forcing-60s,87.91324110079076,57.19407265257581,81.76940741114777
g1_video_019,62.578500000000005,20.9166,93.5887,0.0,0.0,71.862078,98.7659,25.2214,15.9274,98.2981,95.4937,25.2214,50.65614816666667,causal-forcing-60s,82.51868956630351,46.22586054705656,75.26012376245413
g1_video_020,55.5442,20.608,96.22579999999999,12.9032,0.0,76.146898,98.2445,21.1676,1.8145000000000002,95.8133,94.8148,21.1676,49.53753316666667,causal-forcing-60s,81.97373944245625,38.12130914552309,73.20325338306961
g1_video_021,55.9288,19.6842,93.1114,90.3226,54.838699999999996,79.868735,98.2275,25.447799999999997,2.8226,95.4626,91.95060000000001,25.447799999999997,61.09277791666667,causal-forcing-60s,86.07859614391653,53.38859392191646,79.54059569951652
g1_video_022,56.04710000000001,23.2003,95.2316,80.64519999999999,0.0,78.957213,97.80919999999999,18.0609,0.0,97.05030000000001,95.9482,18.0609,55.084242749999994,causal-forcing-60s,87.5184506837572,36.087690994880035,77.23229874598175
g1_video_023,53.3628,27.8719,96.2859,6.4516,29.0323,69.776273,99.0641,28.9574,84.6774,98.67,95.56660000000001,28.9574,59.88947274999999,causal-forcing-60s,82.41370337464976,77.1512502203208,81.36121274378397
g1_video_024,63.14920000000001,19.665399999999998,95.5936,100.0,0.0,75.285277,97.36,29.1743,0.0,95.3211,91.8786,29.1743,58.05014808333334,causal-forcing-60s,87.9377183509867,45.816100406971806,79.51339476218372
g1_video_025,55.2808,22.9052,93.5736,87.0968,0.0,75.105507,97.4782,25.4457,79.83869999999999,96.62950000000001,94.2311,25.4457,62.75256725,causal-forcing-60s,86.58829678339876,63.41622626225176,81.95388267916937
g1_video_026,75.4721,23.2331,93.9073,54.838699999999996,0.0,77.069254,97.5404,22.5003,0.0,96.4301,92.7991,22.5003,54.69088783333333,causal-forcing-60s,86.68537137363845,40.989202427930465,77.54613758449685
g1_video_027,58.5792,25.0733,95.4709,9.6774,100.0,76.113498,98.40820000000001,17.2937,35.2823,96.8399,92.66159999999999,17.2937,60.22447483333334,causal-forcing-60s,81.41303016937,65.14326041990198,78.1590762194764
g1_video_028,78.46610000000001,26.451999999999998,95.7771,87.0968,100.0,66.287394,98.7464,27.1343,83.2661,96.2542,94.7106,27.1343,73.4437745,causal-forcing-60s,91.41500227180963,88.34356212304913,90.80071424205752
g1_video_029,53.7787,22.2575,95.7806,61.290299999999995,0.0,65.269131,98.7692,10.6863,0.0,98.4088,96.93169999999999,10.6863,51.15487758333333,causal-forcing-60s,86.95461530500025,27.32119102963095,75.02793044992639
g1_video_030,56.0636,21.4126,96.0717,29.0323,0.0,55.385689,99.37,24.438499999999998,93.5484,96.1455,97.6152,24.438499999999998,57.79349908333332,causal-forcing-60s,85.07832220657583,61.83975311406794,80.43060838807426
g1_video_031,64.4649,21.8125,96.49119999999999,80.64519999999999,0.0,68.347635,98.8863,17.174400000000002,0.0,98.44319999999999,96.75019999999999,17.174400000000002,55.01582791666666,causal-forcing-60s,90.2281941059795,34.13825164294595,79.01020561337279
g1_video_032,53.3388,21.4586,93.20739999999999,100.0,0.0,66.703659,98.5895,25.431700000000003,0.0,94.3134,96.3497,25.431700000000003,56.235371583333325,causal-forcing-60s,88.25422251522153,42.96350775717607,79.19607956361243
g1_video_033,55.6577,23.0179,91.9346,100.0,96.7742,65.569289,97.6063,14.3069,71.16940000000001,95.60650000000001,94.5967,14.3069,68.37886575,causal-forcing-60s,87.33239784652216,68.50101993403135,83.56612226402399
